employee_id,home_area,area_type,latitude,longitude,nearest_station,nearest_station_area,nearest_station_mode,nearest_station_lines,station_connectivity_score,home_to_work_km,home_to_station_m,station_access_category,destination_station_to_work_m,number_of_transfers,estimated_wait_time_min,origin_walk_time_min,transit_time_min,transfer_time_min,destination_walk_time_min,base_commute_time_min,delay_buffer_min,risk_adjusted_commute_time_min,base_commute_group,risk_adjusted_commute_group,delay_impact,crosses_45_min_after_delay,commute_time_score,station_access_score,transfer_score,reliability_score,adoption_score,adoption_potential
EMP0311,Hamburg-Wandsbek,urban,53.591764,10.136067,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,15.78,5061.0,Poor,884.0,0,6.0,63.3,35.1,0,11.1,115.4,15,130.4,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0312,Hamburg-Eimsbuettel,urban,53.57786,9.941765,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,14.06,2910.0,Poor,884.0,1,4.0,36.4,24.2,7,11.1,82.6,15,97.6,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0313,Hamburg-City,urban,53.526461,10.025772,Hamburg Hbf,Hamburg-City,U-Bahn / S-Bahn / Regional,"U1, U2, U3, U4, S-Bahn, RE",1.0,19.67,3178.0,Poor,884.0,0,3.0,39.7,23.6,0,11.1,77.4,15,92.4,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0314,Hamburg-Eimsbuettel,urban,53.564924,9.973168,Dammtor,Hamburg-City,S-Bahn / Regional,"S-Bahn, RE",0.9,15.23,1154.0,Acceptable,884.0,1,5.0,14.4,22.3,7,11.1,59.8,15,74.8,46-60 min,60+ min,Minor impact,False,18,10,14,10,52,Medium
EMP0315,Hamburg-Eimsbuettel,urban,53.58118,9.98853,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,13.4,765.0,Good,884.0,0,5.0,9.6,29.4,0,11.1,55.0,15,70.0,46-60 min,60+ min,Minor impact,False,18,18,20,10,66,High
EMP0316,Hamburg-Altona,urban,53.516826,9.942262,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,20.75,3941.0,Poor,884.0,1,4.0,49.3,24.2,7,11.1,95.5,15,110.5,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0317,Hamburg-Eimsbuettel,urban,53.557987,9.922108,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,16.5,1081.0,Acceptable,884.0,1,4.0,13.5,24.2,7,11.1,59.8,15,74.8,46-60 min,60+ min,Minor impact,False,18,10,14,10,52,Medium
EMP0318,Pinneberg,suburban,53.684868,9.794316,Pinneberg,Pinneberg,S-Bahn / Regional,"S3, RE",0.8,12.67,3437.0,Poor,884.0,1,7.0,43.0,19.4,7,11.1,87.4,15,102.4,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0319,Hamburg-Altona,urban,53.521563,9.968257,Jungfernstieg,Hamburg-City,U-Bahn / S-Bahn,"U1, U2, U4, S1, S3",0.95,20.06,3788.0,Poor,884.0,0,4.0,47.3,34.2,0,11.1,96.6,15,111.6,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0320,Elmshorn,outer_suburban,53.754997,9.718063,Elmshorn,Elmshorn,Regional,RE,0.7,18.51,4279.0,Poor,884.0,2,9.0,53.5,31.3,14,11.1,118.8,15,133.8,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0321,Kaltenkirchen,outer_suburban,53.837405,9.938139,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,15.4,1566.0,Poor,884.0,1,10.0,19.6,25.9,7,11.1,73.5,15,88.5,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0322,Hamburg-Wandsbek,urban,53.563527,10.090038,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,16.86,1789.0,Poor,884.0,0,6.0,22.4,35.1,0,11.1,74.5,15,89.5,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0323,Hamburg-Altona,urban,53.559694,9.97295,Dammtor,Hamburg-City,S-Bahn / Regional,"S-Bahn, RE",0.9,15.81,1080.0,Acceptable,884.0,1,5.0,13.5,22.3,7,11.1,58.9,15,73.9,46-60 min,60+ min,Minor impact,False,18,10,14,10,52,Medium
EMP0324,Hamburg-Barmbek,urban,53.582101,10.089949,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,15.0,1886.0,Poor,884.0,0,6.0,23.6,35.1,0,11.1,75.7,15,90.7,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0325,Henstedt-Ulzburg,outer_suburban,53.824746,9.946529,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,13.91,1699.0,Poor,884.0,1,10.0,21.2,25.9,7,11.1,75.2,15,90.2,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0326,Pinneberg,suburban,53.656866,9.834638,Pinneberg,Pinneberg,S-Bahn / Regional,"S3, RE",0.8,11.06,2501.0,Poor,884.0,1,7.0,31.3,19.4,7,11.1,75.7,15,90.7,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0327,Ahrensburg,suburban,53.674557,10.265138,Ahrensburg,Ahrensburg,Regional,RE,0.75,18.72,1722.0,Poor,884.0,1,8.0,21.5,22.7,7,11.1,70.2,15,85.2,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0328,Hamburg-Barmbek,urban,53.60776,10.032351,Ohlsdorf,Hamburg-Ohlsdorf,U-Bahn / S-Bahn,"U1, S1",0.95,10.91,1475.0,Acceptable,884.0,0,4.0,18.4,19.7,0,11.1,53.2,15,68.2,46-60 min,60+ min,Minor impact,False,18,10,20,10,58,Medium
EMP0329,Hamburg-Harburg,outer_urban,53.466564,10.051737,Harburg,Hamburg-Harburg,S-Bahn / Regional,"S3, S5, RE",0.9,26.52,4189.0,Poor,884.0,2,5.0,52.4,38.2,14,11.1,120.6,15,135.6,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0330,Hamburg-Altona,urban,53.544557,9.941727,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,17.7,939.0,Good,884.0,1,4.0,11.7,24.2,7,11.1,58.0,15,73.0,46-60 min,60+ min,Minor impact,False,18,18,14,10,60,Medium
EMP0331,Quickborn,suburban,53.74414,9.943435,Quickborn,Quickborn,AKN,A1,0.7,5.44,2977.0,Poor,884.0,1,9.0,37.2,11.4,7,11.1,75.7,15,90.7,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0332,Hamburg-City,urban,53.554497,9.966435,Dammtor,Hamburg-City,S-Bahn / Regional,"S-Bahn, RE",0.9,16.41,1659.0,Poor,884.0,1,5.0,20.7,22.3,7,11.1,66.1,15,81.1,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0333,Pinneberg,suburban,53.691473,9.767696,Pinneberg,Pinneberg,S-Bahn / Regional,"S3, RE",0.8,14.32,4592.0,Poor,884.0,1,7.0,57.4,19.4,7,11.1,101.9,15,116.9,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0334,Henstedt-Ulzburg,outer_suburban,53.803456,9.954349,Henstedt-Ulzburg,Henstedt-Ulzburg,AKN,"A1, A2",0.7,11.49,2353.0,Poor,884.0,1,9.0,29.4,16.3,7,11.1,72.8,15,87.8,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0335,Norderstedt,near_workplace,53.738885,10.012703,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,4.53,3675.0,Poor,884.0,0,4.0,45.9,0.0,0,11.1,61.0,15,76.0,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0336,Hamburg-Harburg,outer_urban,53.447828,10.0389,Harburg,Hamburg-Harburg,S-Bahn / Regional,"S3, S5, RE",0.9,28.46,3299.0,Poor,884.0,2,5.0,41.2,38.2,14,11.1,109.5,15,124.5,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0337,Norderstedt,near_workplace,53.707808,9.973237,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,1.01,1288.0,Acceptable,884.0,0,4.0,16.1,0.0,0,11.1,31.2,15,46.2,31-45 min,46-60 min,Minor impact,True,28,10,20,10,68,High
EMP0338,Quickborn,suburban,53.735722,9.844094,Quickborn,Quickborn,AKN,A1,0.7,9.99,3975.0,Poor,884.0,1,9.0,49.7,11.4,7,11.1,88.1,15,103.1,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0339,Norderstedt,near_workplace,53.703758,9.954933,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,1.97,2537.0,Poor,884.0,0,4.0,31.7,0.0,0,11.1,46.8,15,61.8,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0340,Elmshorn,outer_suburban,53.777375,9.61429,Elmshorn,Elmshorn,Regional,RE,0.7,25.77,3637.0,Poor,884.0,2,9.0,45.5,31.3,14,11.1,110.8,15,125.8,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0341,Norderstedt,near_workplace,53.705928,9.939883,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,2.98,3491.0,Poor,884.0,0,4.0,43.6,0.0,0,11.1,58.7,15,73.7,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0342,Elmshorn,outer_suburban,53.753902,9.612125,Elmshorn,Elmshorn,Regional,RE,0.7,25.18,2687.0,Poor,884.0,2,9.0,33.6,31.3,14,11.1,98.9,15,113.9,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0343,Ahrensburg,suburban,53.68961,10.26254,Ahrensburg,Ahrensburg,Regional,RE,0.75,18.35,2246.0,Poor,884.0,1,8.0,28.1,22.7,7,11.1,76.8,15,91.8,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0344,Hamburg-Harburg,outer_urban,53.427986,9.982029,Harburg,Hamburg-Harburg,S-Bahn / Regional,"S3, S5, RE",0.9,30.44,3171.0,Poor,884.0,2,5.0,39.6,38.2,14,11.1,107.9,15,122.9,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0345,Ahrensburg,suburban,53.652876,10.218652,Ahrensburg,Ahrensburg,Regional,RE,0.75,16.34,2802.0,Poor,884.0,1,8.0,35.0,22.7,7,11.1,83.7,15,98.7,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0346,Ahrensburg,suburban,53.6839,10.17635,Ahrensburg,Ahrensburg,Regional,RE,0.75,12.78,4243.0,Poor,884.0,1,8.0,53.0,22.7,7,11.1,101.8,15,116.8,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0347,Elmshorn,outer_suburban,53.754795,9.718369,Elmshorn,Elmshorn,Regional,RE,0.7,18.48,4299.0,Poor,884.0,2,9.0,53.7,31.3,14,11.1,119.1,15,134.1,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0348,Hamburg-City,urban,53.539703,9.954247,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,18.12,1867.0,Poor,884.0,1,4.0,23.3,24.2,7,11.1,69.6,15,84.6,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0349,Hamburg-Harburg,outer_urban,53.475132,10.045498,Harburg,Hamburg-Harburg,S-Bahn / Regional,"S3, S5, RE",0.9,25.51,4188.0,Poor,884.0,2,5.0,52.4,38.2,14,11.1,120.6,15,135.6,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0350,Norderstedt,near_workplace,53.736684,9.982334,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,3.89,3263.0,Poor,884.0,0,4.0,40.8,0.0,0,11.1,55.8,15,70.8,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0351,Hamburg-Harburg,outer_urban,53.498867,9.94596,Harburg,Hamburg-Harburg,S-Bahn / Regional,"S3, S5, RE",0.9,22.7,5622.0,Poor,884.0,2,5.0,70.3,38.2,14,11.1,138.5,15,153.5,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0352,Hamburg-City,urban,53.53388,10.032533,Hamburg Hbf,Hamburg-City,U-Bahn / S-Bahn / Regional,"U1, U2, U3, U4, S-Bahn, RE",1.0,18.93,2701.0,Poor,884.0,0,3.0,33.8,23.6,0,11.1,71.4,15,86.4,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0353,Hamburg-Barmbek,urban,53.558099,10.052604,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,16.59,1815.0,Poor,884.0,0,6.0,22.7,35.1,0,11.1,74.8,15,89.8,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0354,Hamburg-Barmbek,urban,53.605832,10.062962,Barmbek,Hamburg-Barmbek,U-Bahn / S-Bahn,"U3, S1",0.9,11.85,2439.0,Poor,884.0,1,5.0,30.5,27.4,7,11.1,80.9,15,95.9,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0355,Hamburg-Wandsbek,urban,53.600333,10.054802,Barmbek,Hamburg-Barmbek,U-Bahn / S-Bahn,"U3, S1",0.9,12.18,1645.0,Poor,884.0,1,5.0,20.6,27.4,7,11.1,71.0,15,86.0,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0356,Hamburg-Barmbek,urban,53.593589,10.012056,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,12.16,1583.0,Poor,884.0,0,5.0,19.8,29.4,0,11.1,65.3,15,80.3,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0357,Quickborn,suburban,53.762605,9.894816,Quickborn,Quickborn,AKN,A1,0.7,8.99,3566.0,Poor,884.0,1,9.0,44.6,11.4,7,11.1,83.0,15,98.0,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0358,Ahrensburg,suburban,53.663725,10.296966,Ahrensburg,Ahrensburg,Regional,RE,0.75,21.0,4019.0,Poor,884.0,1,8.0,50.2,22.7,7,11.1,99.0,15,114.0,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0359,Hamburg-Wandsbek,urban,53.565094,10.133803,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,18.1,4478.0,Poor,884.0,0,6.0,56.0,35.1,0,11.1,108.1,15,123.1,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0360,Hamburg-Harburg,outer_urban,53.437686,9.925172,Harburg,Hamburg-Harburg,S-Bahn / Regional,"S3, S5, RE",0.9,29.62,4812.0,Poor,884.0,2,5.0,60.1,38.2,14,11.1,128.4,15,143.4,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0361,Elmshorn,outer_suburban,53.774887,9.65847,Elmshorn,Elmshorn,Regional,RE,0.7,22.94,2350.0,Poor,884.0,2,9.0,29.4,31.3,14,11.1,94.7,15,109.7,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0362,Norderstedt,near_workplace,53.700589,9.9506,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,2.24,2897.0,Poor,884.0,0,4.0,36.2,0.0,0,11.1,51.3,15,66.3,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0363,Norderstedt,near_workplace,53.698536,9.995395,Richtweg,Norderstedt,U-Bahn,U1,0.85,0.79,394.0,Excellent,884.0,0,6.0,4.9,3.2,0,11.1,25.2,15,40.2,0-30 min,31-45 min,Minor impact,False,35,25,20,10,90,Very High
EMP0364,Norderstedt,near_workplace,53.687594,10.041169,Ochsenzoll,Hamburg-Langenhorn,U-Bahn,U1,0.8,4.04,2896.0,Poor,884.0,0,7.0,36.2,7.7,0,11.1,61.9,15,76.9,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0365,Pinneberg,suburban,53.684046,9.807309,Pinneberg,Pinneberg,S-Bahn / Regional,"S3, RE",0.8,11.84,3409.0,Poor,884.0,1,7.0,42.6,19.4,7,11.1,87.1,15,102.1,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0366,Hamburg-Eimsbuettel,urban,53.581094,9.952453,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,13.58,2595.0,Poor,884.0,0,5.0,32.4,29.4,0,11.1,77.9,15,92.9,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0367,Quickborn,suburban,53.728966,9.871084,Quickborn,Quickborn,AKN,A1,0.7,8.06,2177.0,Poor,884.0,1,9.0,27.2,11.4,7,11.1,65.7,15,80.7,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0368,Pinneberg,suburban,53.682421,9.755072,Pinneberg,Pinneberg,S-Bahn / Regional,"S3, RE",0.8,15.26,4197.0,Poor,884.0,1,7.0,52.5,19.4,7,11.1,96.9,15,111.9,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0369,Hamburg-Altona,urban,53.56261,9.916455,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,16.11,1701.0,Poor,884.0,1,4.0,21.3,24.2,7,11.1,67.5,15,82.5,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0370,Kaltenkirchen,outer_suburban,53.798002,9.948836,Henstedt-Ulzburg,Henstedt-Ulzburg,AKN,"A1, A2",0.7,10.96,2353.0,Poor,884.0,1,9.0,29.4,16.3,7,11.1,72.8,15,87.8,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0371,Quickborn,suburban,53.729468,9.931249,Quickborn,Quickborn,AKN,A1,0.7,4.68,1801.0,Poor,884.0,1,9.0,22.5,11.4,7,11.1,61.0,15,76.0,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0372,Hamburg-Altona,urban,53.584767,9.945093,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,13.26,2986.0,Poor,884.0,0,5.0,37.3,29.4,0,11.1,82.8,15,97.8,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0373,Hamburg-Eimsbuettel,urban,53.568151,9.915494,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,15.53,2210.0,Poor,884.0,1,4.0,27.6,24.2,7,11.1,73.9,15,88.9,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0374,Hamburg-Altona,urban,53.549009,9.890807,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,18.07,2938.0,Poor,884.0,1,4.0,36.7,24.2,7,11.1,83.0,15,98.0,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0375,Norderstedt,near_workplace,53.68311,10.001098,Garstedt,Norderstedt,U-Bahn,U1,0.85,2.34,468.0,Excellent,884.0,0,6.0,5.8,6.1,0,11.1,29.0,15,44.0,0-30 min,31-45 min,Minor impact,False,35,25,20,10,90,Very High
EMP0376,Norderstedt,near_workplace,53.696722,9.973893,Richtweg,Norderstedt,U-Bahn,U1,0.85,0.9,1403.0,Acceptable,884.0,0,6.0,17.5,3.2,0,11.1,37.8,15,52.8,31-45 min,46-60 min,Minor impact,True,28,10,20,10,68,High
EMP0377,Elmshorn,outer_suburban,53.784953,9.608605,Elmshorn,Elmshorn,Regional,RE,0.7,26.4,4512.0,Poor,884.0,2,9.0,56.4,31.3,14,11.1,121.7,15,136.7,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0378,Hamburg-Wandsbek,urban,53.563236,10.130087,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,18.14,4278.0,Poor,884.0,0,6.0,53.5,35.1,0,11.1,105.6,15,120.6,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0379,Hamburg-Eimsbuettel,urban,53.594064,9.997062,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,12.0,820.0,Good,884.0,0,5.0,10.2,29.4,0,11.1,55.7,15,70.7,46-60 min,60+ min,Minor impact,False,18,18,20,10,66,High
EMP0380,Quickborn,suburban,53.757357,9.868489,Quickborn,Quickborn,AKN,A1,0.7,9.83,3747.0,Poor,884.0,1,9.0,46.8,11.4,7,11.1,85.3,15,100.3,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0381,Hamburg-Barmbek,urban,53.582599,10.063,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,14.22,1208.0,Acceptable,884.0,0,6.0,15.1,35.1,0,11.1,67.2,15,82.2,60+ min,60+ min,No impact,False,8,10,20,20,58,Medium
EMP0382,Elmshorn,outer_suburban,53.757215,9.6752,Elmshorn,Elmshorn,Regional,RE,0.7,21.27,1503.0,Poor,884.0,2,9.0,18.8,31.3,14,11.1,84.1,15,99.1,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0383,Ahrensburg,suburban,53.682886,10.252519,Ahrensburg,Ahrensburg,Regional,RE,0.75,17.76,1250.0,Acceptable,884.0,1,8.0,15.6,22.7,7,11.1,64.3,15,79.3,60+ min,60+ min,No impact,False,8,10,14,20,52,Medium
EMP0384,Hamburg-Wandsbek,urban,53.595533,10.081981,Barmbek,Hamburg-Barmbek,U-Bahn / S-Bahn,"U3, S1",0.9,13.44,2680.0,Poor,884.0,1,5.0,33.5,27.4,7,11.1,83.9,15,98.9,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0385,Hamburg-Eimsbuettel,urban,53.593696,9.992232,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,12.02,650.0,Good,884.0,0,5.0,8.1,29.4,0,11.1,53.6,15,68.6,46-60 min,60+ min,Minor impact,False,18,18,20,10,66,High
EMP0386,Lueneburg,regional,53.212292,10.381998,Lueneburg,Lueneburg,Regional,RE,0.7,60.45,4506.0,Poor,884.0,2,9.0,56.3,79.4,14,11.1,169.8,15,184.8,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0387,Quickborn,suburban,53.705972,9.860071,Quickborn,Quickborn,AKN,A1,0.7,8.21,4012.0,Poor,884.0,1,9.0,50.2,11.4,7,11.1,88.6,15,103.6,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0388,Elmshorn,outer_suburban,53.733012,9.610923,Elmshorn,Elmshorn,Regional,RE,0.7,24.83,3620.0,Poor,884.0,2,9.0,45.2,31.3,14,11.1,110.6,15,125.6,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0389,Norderstedt,near_workplace,53.70141,9.955389,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,1.92,2569.0,Poor,884.0,0,4.0,32.1,0.0,0,11.1,47.2,15,62.2,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0390,Henstedt-Ulzburg,outer_suburban,53.773516,10.026932,Henstedt-Ulzburg,Henstedt-Ulzburg,AKN,"A1, A2",0.7,8.46,3475.0,Poor,884.0,1,9.0,43.4,16.3,7,11.1,86.8,15,101.8,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0391,Hamburg-Harburg,outer_urban,53.479431,10.042114,Harburg,Hamburg-Harburg,S-Bahn / Regional,"S3, S5, RE",0.9,25.0,4270.0,Poor,884.0,2,5.0,53.4,38.2,14,11.1,121.6,15,136.6,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0392,Norderstedt,near_workplace,53.706051,10.018801,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,2.3,1725.0,Poor,884.0,0,4.0,21.6,0.0,0,11.1,36.6,15,51.6,31-45 min,46-60 min,Minor impact,True,28,4,20,10,62,Medium
EMP0393,Hamburg-Barmbek,urban,53.589663,10.092734,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,14.35,2597.0,Poor,884.0,0,6.0,32.5,35.1,0,11.1,84.6,15,99.6,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0394,Pinneberg,suburban,53.642786,9.848621,Pinneberg,Pinneberg,S-Bahn / Regional,"S3, RE",0.8,11.1,3624.0,Poor,884.0,1,7.0,45.3,19.4,7,11.1,89.7,15,104.7,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0395,Norderstedt,near_workplace,53.713228,9.98168,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,1.3,935.0,Good,884.0,0,4.0,11.7,0.0,0,11.1,26.7,15,41.7,0-30 min,31-45 min,Minor impact,False,35,18,20,10,83,Very High
EMP0396,Hamburg-Wandsbek,urban,53.585655,10.0414,Barmbek,Hamburg-Barmbek,U-Bahn / S-Bahn,"U3, S1",0.9,13.44,228.0,Excellent,884.0,1,5.0,2.8,27.4,7,11.1,53.3,15,68.3,46-60 min,60+ min,Minor impact,False,18,25,14,10,67,High
EMP0397,Ahrensburg,suburban,53.682005,10.295559,Ahrensburg,Ahrensburg,Regional,RE,0.75,20.59,3806.0,Poor,884.0,1,8.0,47.6,22.7,7,11.1,96.3,15,111.3,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0398,Hamburg-Altona,urban,53.566513,9.917312,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,15.67,1992.0,Poor,884.0,1,4.0,24.9,24.2,7,11.1,71.2,15,86.2,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0399,Hamburg-Wandsbek,urban,53.561282,10.066178,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,16.51,1193.0,Acceptable,884.0,0,6.0,14.9,35.1,0,11.1,67.0,15,82.0,60+ min,60+ min,No impact,False,8,10,20,20,58,Medium
EMP0400,Hamburg-Wandsbek,urban,53.549825,10.063284,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,17.67,2478.0,Poor,884.0,0,6.0,31.0,35.1,0,11.1,83.1,15,98.1,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0401,Hamburg-Altona,urban,53.528113,9.904392,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,20.01,3339.0,Poor,884.0,1,4.0,41.7,24.2,7,11.1,88.0,15,103.0,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0402,Kaltenkirchen,outer_suburban,53.861794,10.009707,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,17.88,4171.0,Poor,884.0,1,10.0,52.1,25.9,7,11.1,106.1,15,121.1,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0403,Ahrensburg,suburban,53.659747,10.18966,Ahrensburg,Ahrensburg,Regional,RE,0.75,14.29,3666.0,Poor,884.0,1,8.0,45.8,22.7,7,11.1,94.5,15,109.5,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0404,Norderstedt,near_workplace,53.728527,10.013264,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,3.53,2650.0,Poor,884.0,0,4.0,33.1,0.0,0,11.1,48.2,15,63.2,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0405,Lueneburg,regional,53.235844,10.425991,Lueneburg,Lueneburg,Regional,RE,0.7,59.47,1570.0,Poor,884.0,2,9.0,19.6,79.4,14,11.1,133.1,15,148.1,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
